catalogId,name,category,atc5_code,atc5_name,package_moh,administrationNotes,alternativeMedications,atc5_system,contraindications,currency,form,ingredients,lastUpdated,manufacturer_country,manufacturer_name,manufacturers_administration_recommendation,max_price_with_vat,max_retail_price,max_wholesale_price,method,package_barcode,package_name,package_pharmasoft,package_superpharm,package_yarpa,packaging_description,quantity_unit,quantity_value,registrationNumber,registrationValidity,retail_margin,route,schema_version,shelf_life,sideEffect,site,snomed_ct_clinical_code,snomed_ct_clinical_name,snomed_ct_integration_code,snomed_ct_integration_name,status,storage_conditions,strength_unit,strength_value,termsOfIssue,treatmentDescriptions,warnings,filename
019739ea-7aeb-401c-a4f9-00fdb1870c12,BAMYXIN EYE OINT 3.5GR,prescription,,,1470,,,,,,tablet,BAMYXIN EYE OINT 3.5GR,2025-07-31T19:00:02.180589,IL,רקח,,,,,,,BAMYXIN EYE OINT 3.5GR,2380,,302,,units,3.5,,not-registered,,oral,1.4,,,,,,,,active,,,0,Prescription required. Dispense according to physician instructions.,,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/019739ea-7aeb-401c-a4f9-00fdb1870c12.json
01b4d43a-1426-48ac-9611-e08f456ebfa8,FANAPT TABLETS 1 MG,prescription,N05AX14,ILOPERIDONE,6943,,,WHO ATC Classification,,ILS,tablets,ILOPERIDONE,2025-07-31T02:54:07.067717,IL,מגאפארם,,nan,nan,nan,,7290014573062,FANAPT 2MG 60TAB,6506,,43873,BLISTER ALUMINIUM,units,60.0,148 32 33482 00,valid,nan,per os,1.4,36,,,,,,,,,,0,Prescription required,FANAPT is an atypical antipsychotic agent indicated for the treatment of schizophrenia in adults.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/01b4d43a-1426-48ac-9611-e08f456ebfa8.json
01e5bca9-e0fd-4fb4-b8ac-eca044670001,BRINAVESS 20 MG/ML,prescription,C01BG11,VERNAKALANT,8976,,,WHO ATC Classification,,ILS,concentrate for solution for infusion,VERNAKALANT HYDROCHLORIDE/ML,2025-07-31T00:42:39.839470,IL,צמל,,2060.765998,1746.411941,1486.308035,,7290013280619,BRINAVESS 20 MG/ML 25 VIALS,,,,VIAL GLASS TYPE I,units,25.0,148 28 33391 00,valid,17.5,i.v,1.4,60,,,,,,,,,,0,Prescription required,Rapid conversion of recent onset atrial fibrillation to sinus rhythm in adults who are hemodynamically stable.- For non-surgery patients: atrial fibrillation ≤ 7 days duration- For post-cardiac surgery patients: atrial fibrillation ≤ 3 days duration,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/01e5bca9-e0fd-4fb4-b8ac-eca044670001.json
01f9f61c-605c-4ed2-8fed-a81d16e0dbd7,HAEMATE-P 1000I.U 1VIAL/15ML,prescription,,,7003,,,,,ILS,injection,HAEMATE-P 1000I.U /,2025-07-31T19:11:37.689954,IL,סי אס אל,,3920.430779,3322.399113,3020.36283,,,HAEMATE-P 1000I.U 1VIAL/15ML,8340,,30797,,units,1.0,,not-registered,10.0,intramuscular,1.4,,,,,,,,active,,,0,Prescription required. Dispense according to physician instructions.,,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/01f9f61c-605c-4ed2-8fed-a81d16e0dbd7.json
0208325e-e289-46bb-b1cf-bccbb2eab288,CELESTONE CHRONODOSE,prescription,H02AB01,BETAMETHASONE,1233,,,WHO ATC Classification,,ILS,suspension for injection,"BETAMETHASONE ACETATE/ML, BETAMETHASONE SODIUM PHOSPHATE 3.945 MG/ML",2025-07-31T01:04:27.828853,IL,אורגנון,,22.13722878,18.76036421,13.6936965,,,CELESTONE CHRONODOSE 1ML 1AMP,3113,,471,AMPOULES GLASS TYPE I,units,1.0,131 43 23009 01,valid,37.0,"i.m, intra-articular, intra-lesional",1.4,18,,,,,,,,,,0,Prescription required,Indicated in the management of conditions known to be responsive to corticosteroid therapy.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/0208325e-e289-46bb-b1cf-bccbb2eab288.json
0211d0d6-bf97-46b7-b6da-f0071f5e7bd7,HYDROGEN PEROXIDE 3% LIFE,off-the-counter,D08AX01,HYDROGEN PEROXIDE,3654,,,WHO ATC Classification,,ILS,solution,HYDROGEN PEROXIDEW/W,2025-07-31T12:06:11.811365,IL,פלוריש,,8.496,7.2,nan,,,HYDROGEN   PEROXIDE 3% 50ML,8008,,,BOTTLE POLYETHYLENE,units,50.0,162 73 35786 00,valid,nan,topical,1.4,24,,,,,,,,,,0,,Antiseptic, ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/0211d0d6-bf97-46b7-b6da-f0071f5e7bd7.json
0212dac7-4150-4af7-adc9-0ee011b85238,XPOVIO 20 MG,prescription,L01XX66,SELINEXOR,8874,,,WHO ATC Classification,,ILS,tablets,SELINEXOR,2025-07-31T10:37:05.267786,IL,ניאופרם,,69630.84838,59009.19617,53644.72379,,7290111092886,XPOVIO 20 MG 32 TAB,24104,,57382,BLISTER PVC/PCTFE/PVC/ALU,units,32.0,167 04 36451 99,valid,10.0,per os,1.4,60,,,,,,,,,,0,Prescription required,"Multiple Myeloma•	Xpovio® in combination with bortezomib and dexamethasone is indicated for the treatment of adult patients with multiple myeloma who have received at least one prior therapy.•	XPOVIO in combination with dexamethasone is indicated for the treatment of adult patients with relapsed refractory multiple myeloma (RRMM) who have received at least three prior therapies and whose disease is refractory to at least one proteasome inhibitor (PI), at least one immunomodulatory agent (IMiD), and an anti- CD38 monoclonal antibody (mAb).Diffuse Large B-Cell LymphomaXPOVIO is indicated for the treatment of adult patients with relapsed or refractory diffuse large B-cell lymphoma (DLBCL), not otherwise specified, including DLBCL arising from follicular lymphoma, after at least 2 lines of systemic therapy.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/0212dac7-4150-4af7-adc9-0ee011b85238.json
022c1b88-9e5d-4b98-9bfc-1f55ede1e330,AMANDIN 100,prescription,N04BB01,AMANTADINE,8650,,,WHO ATC Classification,,ILS,film coated tablets,AMANTADINE HEMISULFATE,2025-07-30T23:21:11.579660,IL,מגאפארם,,59.18135505,50.15369295,36.608535,,,AMANDIN 100 MG 100 TAB,,,29269,BLISTER PVC/PVDC/ALUMINIUM,units,100.0,162 30 35338 00,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"Parkinsonian syndromes:Treatment of symptoms of Parkinson’s disease such as rigor, tremor, hypokinesia and akinesia.",תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/022c1b88-9e5d-4b98-9bfc-1f55ede1e330.json
022c9b4a-5b0a-4791-8e20-920fd3ab4c28,IFO-CELL 2 G,prescription,L01AA06,IFOSFAMIDE,9099,,,WHO ATC Classification,,ILS,solution for infusion,IFOSFAMIDE/,2025-07-31T03:57:46.742363,IL,אמ.בי.איי פארמה,,1301.739534,1103.169145,938.8673578,,7290016369045,IFO-CELL 2 G,,,,VIAL GLASS TYPE I,units,1.0,155 73 34214 00,valid,17.5,i.v,1.4,18,,,,,,,,,,0,Prescription required,"• Testicular tumours For combination chemotherapy in patients with advanced stage II to IV tumours according to the TNM classification (seminomas and non-seminomas), which do not respond or adequately respond to initial chemotherapy.• Cervical cancerPalliative cisplatin/ifosfamide combination chemotherapy (without any other combination partners) of cervical carcinoma, FIGO stage IV B (when curative therapy of the disease is not possible with surgery or radiotherapy) – as an alternative to palliative radiotherapy.• Breast cancerFor palliative therapy in advanced, therapy-refractory or recurrent breast cancer.• Non-small-cell lung cancerFor mono- or combination chemotherapy of patients with inoperable or metastatic tumours.• Small-cell lung cancerFor combination chemotherapy.• Soft-tissue sarcoma (incl. osteosarcoma and rhabdomyosarcoma)For mono- or combination chemotherapy of rhabdomyosarcoma or osteosarcoma after failure of standard therapies. For mono- or combination chemotherapy of other soft-tissue sarcomas after failure of surgery and radiation therapy.• Ewing’s sarcomaFor combination chemotherapy after failure of primary cytostatic therapy.• Non-Hodgkin’s lymphomaFor combination chemotherapy in patients with highly malignant non-Hodgkin’s lymphoma which does not respond, or only insufficiently responds, to the initial therapy. For combination therapy of patients with recurrent tumours.• Hodgkin’s diseaseFor the treatment of patients with primary progressive forms and early relapse of Hodgkin’s disease (duration of complete remission shorter than one year) after failure of primary chemotherapeutic or radiochemotherapeutic treatment – as part of a recognised combination chemotherapy regimen, such as the MINE protocol.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/022c9b4a-5b0a-4791-8e20-920fd3ab4c28.json
02317230-91e9-4fdc-b63f-2b92df2cbced,ACAMOL,off-the-counter,N02BE01,PARACETAMOL,1434,,,WHO ATC Classification,,ILS,tablets,PARACETAMOL,2025-07-31T10:59:41.280917,IL,טבע,,14.2426,12.07,nan,,7290000800028,ACAMOL 500MG 20TAB,1017,,,BLISTER PVC/ALUMINIUM,units,20.0,020 16 20534 00,valid,nan,per os,1.4,36,,,,,,,,,,0,,"Relief of pain and fever of different etiologies such as headache, toothache, colds, influenza, rheumatic pain and dysmenorrhea.",תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/02317230-91e9-4fdc-b63f-2b92df2cbced.json
02540e04-65f5-48b3-b3c3-9b4bc070b1df,PREGABALIN DEXCEL 100 MG,prescription,N03AX16,PREGABALIN,8080,,,WHO ATC Classification,,ILS,capsules,PREGABALIN,2025-07-31T06:52:48.660854,IL,דקסל פארמה,,123.5665273,104.717396,77.8568,,,PREGABALIN DEXCEL 75 MG 56 CAPSULES,16992,,58330,BLISTER ALUMINIUM /ALUMINIUM,units,56.0,158 75 34730 00,valid,34.5,per os,1.4,36,,,,,,,,,,0,Prescription required,For the treatment of peripheral and central neuropathic pain in adults.Management of FibromyalgiaTreatment of Generalised Anxiety Disorder (GAD) in adults,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/02540e04-65f5-48b3-b3c3-9b4bc070b1df.json
025461cb-a1eb-4123-8500-150fd41053b2,CLAVENIR 1 G.,prescription,J01CR02,AMOXICILLIN AND ENZYME INHIBITOR,7097,,,WHO ATC Classification,,ILS,powder for solution for inj/inf,"AMOXICILLIN AS SODIUM/VIAL, CLAVULANIC ACID AS POTASSIUM/VIAL",2025-07-31T01:19:22.964021,IL,ביואבניר,,140.413805,118.99475,95.1958,,7290010286065,CLAVENIR 10 VIAL (1.2G),9507,,69752,VIAL GLASS TYPE II,units,10.0,133 73 31216 00,valid,25.0,i.v,1.4,36,,,,,,,,,,0,Prescription required,"Indicated for the treatment of the following infections in adults and children: severe infections of the ear, nose and throat (such as mastoiditis, peritonsillar infections, epiglottitis, and sinusitis when accompanied by severe systemic signs and symptoms), acute exacerbations of chronic bronchitis (adequately diagnosed), community acquired pneumonia. cystitis, pyelonephritis, Skin and soft tissue infections in particular cellulitis, animal bites, severe dental abscess with spreading cellulitis, bone and joint infections, in particular osteomyelitis, intra-abdominal infections, female genital infections. Prophylaxis against infections associated with major surgical procedures in adults, such as those involving the: gastrointestinal tract, pelvic cavity, head and neck, biliary tract surgery.",תרופה מוגבלת לשימוש בבתי חולים או אשפוז יום ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/025461cb-a1eb-4123-8500-150fd41053b2.json
02662cd7-8636-45fb-8ac3-076d4468ee4b,KALURIL,prescription,C03EA01,HYDROCHLOROTHIAZIDE AND POTASSIUM-SPARING AGENTS,1579,,,WHO ATC Classification,,ILS,tablets,"AMILORIDE AS HYDROCHLORIDE ANHYDROUS, HYDROCHLOROTHIAZIDE",2025-07-31T04:21:45.767022,IL,טבע,,19.72252,16.714,12.2,,7-290000-803425,KALURIL 30TAB,11186,,11983,BLISTER PVC/ALUMINIUM,units,30.0,117 57 23150 01,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,Hypertension: Kaluril is indicated in the management of hypertension  either as the sole therapeutic agent or to enhance the effectiveness of other antihypertensive drugs in the more severe forms of the disease.   Edema: Edema associated with congestive heart failure and hepatic cirrhosis.,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/02662cd7-8636-45fb-8ac3-076d4468ee4b.json
026e36b3-b2a4-42ed-b414-6bc261b11aa3,HYDROXYUREA MEDAC 500 MG,29C,L01XX05,HYDROXYCARBAMIDE,20091,,,WHO ATC Classification,,ILS,capsules,HYDROXYCARBAMIDE,2025-07-31T14:48:25.259656,IL,nan,,nan,nan,nan,,7290100819135,HYDROXYUREA 500MG 100CAPS,,,,BLISTER PVDC/ALUMINIUM,units,100.0,168 84 35373 00,valid,nan,per os,1.4,48,,,,,,,,,,0,,Treatment of patient with chronic myeloid leukaemia (CML) in the chronic or accelerated phase of the disease.Treatment of patients with essential thrombocytaemia or polycythaemia vera with a high risk for thrmboembolic complications.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/026e36b3-b2a4-42ed-b414-6bc261b11aa3.json
0274a523-97c0-41d0-b392-6f2956783e21,PACLITAXEL ALBUMIN TEVA,prescription,L01CD01,PACLITAXEL,10079,,,WHO ATC Classification,,ILS,powder for suspension for infusion,PACLITAXEL/VIAL,2025-07-31T06:24:38.298090,IL,טבע,,744.3712256,630.8230725,536.8707,,,PACLITAXEL TEVA 6MG/ML  100MG/16.7ML,,,15928,VIAL GLASS TYPE I,units,1.0,166 86 36321 00,valid,17.5,i.v,1.4,36,,,,,,,,,,0,Prescription required,"Paclitaxel Albumin Teva monotherapy is indicated for the treatment of metastatic breast cancer in adult patients who have failed first-line treatment for metastatic disease and for whom standard, anthracycline containing therapy is not indicated.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/0274a523-97c0-41d0-b392-6f2956783e21.json
0286ccdf-ebae-4d7e-b0d4-2e2b606daaaa,CEFAZOL 1 G.,prescription,J01DB04,CEFAZOLIN,8319,,,WHO ATC Classification,,ILS,powder for solution for injection,CEFAZOLIN AS SODIUM/VIAL,2025-07-31T00:58:59.151451,IL,ויטאמד,,103.0721145,87.3492496,64.94368,,,CEFAZOLIN -VIT 1 GR 10 VIALS,,,17038,VIAL GLASS TYPE III,units,10.0,141 70 31813 00,valid,34.5,"i.v, i.m",1.4,36,,,,,,,,,,0,Prescription required,Treatment of serious infections caused by susceptible organisms and also perioperatively for prophylaxis.  Treatment Respiratory tract:  Respiratory tract infections due to streptococcus pneumoniae (formerly diplococcus pneumoniae)  klebsiella species  haemophilus influenzae  staphylococcus aureus (penicillin-sensitive and penicillin-resistant)  and group A B - hemolytic streptococci.   Cefazolin is effective in the eradication of streptococci from the nasopharynx. However  data establishing the efficacy of cefazolin in the subsequent prevention of rheumatic fever are not available at present.   Urinary tract:   Infections due to escherichia coli  klebsiella species  proteus mirabilis and some strains of Enterobacter and enterococci.   Skin and skin structure:   -hemolytic beta Infections due to Staphylococcus aureus (penicillin-sensitive and penicillin-resistant)  group A streptococci and other strains of streptococci.   Biliary tract:   Infections due to escherichia coli  various strains of streptococci  proteus mirabilis  klebsiella species and staphylococcus aureus.  Bone and joint :Infections due to staphylococcus aureus.   Genital infections (i.e. prostatitis  epididymitis) due to escherichia coli  proteus mirabilis  klebsiella species and some strains of enterococci.Septicemia due to streptococcus pneumoniae (formerly diplococcus pneumoniae)  staphylococcus aureus (penicillin-sensitive and penicillin-resistant) proteus mirabilis  escherichia coli and klebsiella species.Endocarditis caused by staphylococcus aureus (penicillin-sensitive and penicillin-resistant) and group A beta-hemolytic streptococci.   Appropriate culture and susceptibility studies should be performed to determine the susceptibility of the causative organism to cefazolin.Perioperative prophylaxis:   The prophylactic administraton of cefazolin perioperatively (preoperatively  intraoperatively and postoperatively) may reduce the incidence of certain postoperative infectons in patients undergoing surgical procedures (e.g. hysterectomy  gastrointestinal surgery and transurethral prostatectomy) that are classified as contaminated or potentially contaminated. The perioperative use of cefazolin may also be effective in surgical patients in whom infection at the operative site would present a serious risk (e.g. open-heart surgery and prosthetic arthroplasty).,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/0286ccdf-ebae-4d7e-b0d4-2e2b606daaaa.json
0294c2b3-5a19-465a-b411-78ec7b294b65,SIMVAXON 10,prescription,C10AA01,SIMVASTATIN,6181,,,WHO ATC Classification,,ILS,caplets,SIMVASTATIN,2025-07-31T08:16:38.443351,IL,דקסל פארמה,,29.3534145,24.875775,18.1575,,,SIMVAXON 40MG 30TAB,19847,,86336,BLISTER ACLAR COATED PVC/ALUMINIUM,units,30.0,132 83 31147 00,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,Coronary Heart Disease :   In patients with coronary heart disease and hypercholesterolemia  Simvaxon is indicated to:    - Reduce the risk of total mortality by reducing coronary death    - Reduce the risk of non-fatal myocardial infarction    - Reduce the risk for undergoing myocardial revascularization procedures    - Reduce the risk of stroke and transient ischemic attacks (TIA's).   Hyperlipidemia:   Simvaxon is indicated as an adjunct to diet to reduce elevated TOTAL-C  LDL-C  Apo B and TG  and to increase HDL-C in patients with primary hypercholesterolemia ( heterozygous familial and nonfamilial) and mixed dyslipidemia (Frederickson Types IIa and IIb)  Simvaxon therefore  lowers the LDL-C/HDL-C and the total-C/HDL-C ratios. Homozygous familial hypercholesterolemia:   Simvaxon is also indicated as an adjunct to diet and other non-dietary measures in reducing elevated total cholesterol  LDL-cholesterol and apolipoprotein B in patients with homozygous familial hypercholesterolemia when response to these measures is inadequate.   Hypertriglyceridemia (Fredrickson type IV hyperlipidemia):   Simvaxon is indicated for the treatment of patients with hypertriglyceridemia (Fredrickson type IV hyperlipidemia).  Dysbetalipoproteinemia (Fredrickson type III hyperlipidemia):  Simvaxon is indicated for the treatment of patients with primary dysbetalipoproteinemia (Fredrickson type III hyperlipidemia).,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/0294c2b3-5a19-465a-b411-78ec7b294b65.json
02bad792-4ed0-4612-9d8b-6eb4202db4c1,OTOMYCIN,29C,S02AA30,"ANTIINFECTIVES, COMBINATIONS",20887,,,WHO ATC Classification,,ILS,drops,"BENZOCAINE, NEOMYCIN AS SULFATE 0.35 %, PHENYLEPHRINE HYDROCHLORIDE 0.25 %, SODIUM PROPIONATE",2025-07-31T15:34:50.592027,IL,nan,,nan,nan,nan,,7290000808253,PHENYLEPHRINE  50MCG/ML INJECTION AGUETTANT FRANCE 10ML,,,,BOTTLE GLASS TYPE III,units,1.0,015 86 24749 00,valid,nan,otic,1.4,18,,,,,,,,,,0,,"Antibacterial, antifungal ear drops.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/02bad792-4ed0-4612-9d8b-6eb4202db4c1.json
02bd14a7-7e7b-49f2-83df-43442872b317,TEVADERM,prescription,D07AC06,DIFLUCORTOLONE,4416,,,WHO ATC Classification,,ILS,cream,"DIFLUCORTOLONE VALERATE 0.1 %, ISOCONAZOLE NITRATE",2025-07-31T09:17:23.039341,IL,טבע,,18.10592,15.344,11.2,,7290008097604,TEVADERM 15GR,20326,,4496,TUBE ALUMINIUM,units,15.0,122 85 30213 00,valid,37.0,dermal,1.4,36,,,,,,,,,,0,Prescription required,For the local treatment of inflammatory skin conditions accompanied by secondary fungal infections.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/02bd14a7-7e7b-49f2-83df-43442872b317.json
03003b38-d909-488a-8a50-5a3bf8a68d01,VYEPTI,prescription,N02CD05,EPTINEZUMAB,9347,,,WHO ATC Classification,,ILS,concentrate for solution for infusion,EPTINEZUMAB/,2025-07-31T10:23:31.332603,IL,לנדבק,,5218.413177,4422.384245,4020.349314,,5702150154552,VYEPTI 100MG/ML 1 VIAL,22524,,4558,VIAL GLASS TYPE I,units,1.0,168 65 36769 00,valid,10.0,i.v,1.4,36,,,,,,,,,,0,Prescription required,VYEPTI is indicated for the prophylaxis of migraine in adults who have at least 4 migraine days per month.,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/03003b38-d909-488a-8a50-5a3bf8a68d01.json
031e7f9a-d084-4cff-8426-06b90fe3c0db,SIMVASTATIN TEVA ® 40 MG,prescription,C10AA01,SIMVASTATIN,4132,,,WHO ATC Classification,,ILS,tablets,SIMVASTATIN,2025-07-31T08:15:06.869486,IL,טבע,,15.9121938,13.48491,9.843,,,SIMVASTATIN-TEVA 10MG 30TAB,19429,,26873,BLISTER PVC/PE/PVDC/AL,units,30.0,129 18 30737 00,valid,37.0,per os,1.4,24,,,,,,,,,,0,Prescription required,Coronary Heart Disease : In patients with coronary heart disease and hypercholesterolemia  Simvastatin-teva is indicated to:     Reduce the risk of total mortality by reducing coronary death ;Reduce the risk of non-fatal myocardial infarction ;Reduce the risk for undergoing myocardial revascularization procedures.      Reduce the risk of stroke and transient ischemic attacks (TIA).   Hyperlipidemia: Simvastatin-teva is indicated as an adjunct to diet to reduce elevated TOTAL-C  LDL-C  Apo B and TG  and to increase HDL-C in patients with primary hypercholesterolemia (heterozygous familial and nonfamilial) and mixed dyslipidemia (Frederickson Types IIa and IIb) Simvastatin-teva therefore  lowers the LDL-C/HDL-C and the total-C/HDL-C ratios.   Homozygous familial hypercholesterolemia: Simvastatin-teva is also indicated as an adjunct to diet and other non-dietary measures in reducing elevated total cholesterol  LDL-cholesterol and apolipoprotein B in patients with homozygous familial hypercholesterolemia when response to these measures is inadequate.   Hypertriglyceridemia (Fredrickson type IV hyperlipidemia). Simvastatin-teva is indicated for the treatment of patients with hypertriglyceridemia ( Fredrickson type IV  hyperlipidemia).  Dysbetalipoproteinemia (Fredrickson type III hyperlipidemia): Simvastatin-teva is also indicated for the treatment of patients with primary dysbetalipoproteinemia (Fredrickson type III hyperlipidemia).,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/031e7f9a-d084-4cff-8426-06b90fe3c0db.json
